"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-03",,,,,"0.03",,"2.5",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-04",,,,,"0.00","0.0","1.0",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-05",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-06",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-07",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-08",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-09",,,,,"0.25",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-10",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-11",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-12",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-13",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-14",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-15",,,,,"1.12",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-16",,,,,"0.06",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-17",,,,,"0.01",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-18",,,,,"0.18",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-19",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-20",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-21",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-22",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-23",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-24",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-26",,"    2","0.17",,,,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-27",,,,,"0.19",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-28",,,,,"0.09",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-29",,,,,"0.34",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-30",,,,,"0.00",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2024-12-31",,,,,"0.47",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-01",,,,,"0.00",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-02",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-03",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-04",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-05",,,,,"0.35","1.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-06",,,,,"0.90",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-07",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-08",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-09",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-10",,,,,"0.10","1.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-11",,,,,"0.17","2.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-12",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-13",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-14",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-15",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-16",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-17",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-21",,"    4","0.00",,,,"0.5",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-22",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-23",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-24",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-25",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-26",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-27",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-28",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-29",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-30",,,,,"0.04",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-01-31",,,,,"0.67",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-01",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-02",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-03",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-04",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-05",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-06",,,,,"0.38",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-07",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-08",,,,,"0.04",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-09",,,,,"0.00",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-10",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-11",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-12",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-13",,,,,"0.14","0.4","0.5",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-14",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-15",,,,,"0.25",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-16",,,,,"0.10",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-17",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-18",,,,,"0.06","1.5","1.5",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-19",,,,,"0.11","1.5","2.5",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-20",,,,,"0.00","0.0","2.5",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-21",,,,,"0.00","0.0","2.0",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-22",,,,,"0.00","0.0","1.5",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-23",,,,,"0.00","0.0","1.0",,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-24",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-25",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-26",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-27",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-02-28",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-01",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-02",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-03",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-04",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-05",,,,,"0.46",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-06",,,,,"0.02",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-07",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-08",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-09",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-10",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-11",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-12",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-13",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-14",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-15",,,,,"1.77",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-16",,,,,"0.03",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-17",,,,,"0.01",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-18",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-19",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-20",,,,,"0.05",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-21",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-22",,,,,"0.02",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-23",,,,,"1.22",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-24",,,,,"0.14",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-25",,,,,"0.01",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-26",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-27",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-28",,,,,"0.68",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-03-31",,"    3","0.18",,,,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-01",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-02",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-03",,,,,"0.40",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-04",,,,,"0.20",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-05",,,,,"3.86",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-06",,,,,"0.73",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-08",,"    2","0.02",,,,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-09",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-10",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-11",,,,,"0.01",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-12",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-16",,"    4","0.00",,,,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-17",,,,,"0.11",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-18",,,,,"0.02",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-19",,,,,"1.18",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-20",,,,,"0.92",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-21",,,,,"0.97",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-22",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-23",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-24",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-25",,,,,"1.14",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-26",,,,,"0.01",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-27",,,,,"0.02",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-28",,,,,"0.05",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-29",,,,,"0.56",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-04-30",,,,,"0.28",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-01",,,,,"0.74",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-02",,,,,"0.09",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-03",,,,,"0.01",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-04",,,,,"1.42",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-05",,,,,"0.02",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-06",,,,,"0.02",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-07",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-08",,,,,"0.05",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-09",,,,,"0.08",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-10",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-11",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-12",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-13",,,,,"0.23",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-14",,,,,"0.01",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-15",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-16",,,,,"0.03",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-17",,,,,"0.41",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-18",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-19",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-20",,,,,"1.76",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-21",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-22",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-23",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-24",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-25",,,,,"0.00",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-26",,,,,"0.10",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-27",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-28",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-05-29",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-02",,"    4","1.41",,,,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-03",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-04",,,,,"0.20",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-05",,,,,"1.44",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-06",,,,,"0.02",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-07",,,,,"0.08",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-08",,,,,"0.15",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-09",,,,,"0.19",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-10",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-11",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-12",,,,,"0.00","0.0",,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-13",,,,,"0.06",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-14",,,,,"0.46",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-15",,,,,"0.09",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-16",,,,,"0.02",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-17",,,,,"0.01",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-18",,,,,"0.08",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-19",,,,,"0.18",,,,,,,,,,
"US1ILMD0010","GRANITE CITY 1.4 ENE, IL US","38.724529","-90.106939","128.0","2025-06-20",,,,,"0.00","0.0",,,,,,,,,
